2,0,0,0,0,0,0,0,1,0,0,3,7,0,0,0,4,3,3,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,0,0,0,0,0,4,5,4,3,0,5,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,6,0,0,2,0,0,0,5,5,0,11,0,0,0,0,0,0,0,0,0,7,0,13,5,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,7,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,3,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,9,0,0,4,0,28,0,15,0,0,10,0,0,0,2,4,5,0,0,5,0,5,0,4,5,0,0,6,0,0,0,2,2,0,0,4,0,0,0,0,0,8,3,5,3,0,0,7,0,0,4,0,4,0,5,0,0,0,0,0,0,0,0,0,5,5,0,5,0,9,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,2,0,3,0,4,6,0,0,5,0,0,0,0,0,0,1,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,6,4,0,0,5,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,5,0,0,0,0,0,5,0,4,4,3,0,0,6,0,0,2,0,0,0,0,0,5,4,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,14,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,8,0,0,0,0,0,8,0,0,0,3,6,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,2,4,0,0,5,3,4,4,0,3,0,0,0,5,0,6,0,0,7,0,0,4,0,0,4,9,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,5,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,7,0,0,4,7,0,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,5,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,5,25,0,3,0,0,4,0,0,0,0,0,0,0,3,0,9,7,0,0,3,0,6,0,3,4,4,0,0,3,8,0,4,0,4,4,2,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,4,4,0,0,0,9,0,0,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,31,0,0,4,0,0,10,0,0,0,6,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,0,0,14,0,0,9,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,10,0,4,0,2,4,0,0,4,6,0,4,4,0,5,4,4,0,0,0,0,0,4,0,3,9,0,0,0,0,4,0,4,0,4,0,4,0,1,0,0,0,7,9,0,8,0,0,4,0,0,0,0,9,5,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,6,4,0,0,3,0,0,0,0,0,8,0,0,12,0,4,5,5,0,0,0,0,0,0,0,8,0,0,0
0,0,2,0,0,0,4,0,0,0,5,0,0,0,0,0,7,2,0,3,4,0,4,8,6,0,5,0,0,0,0,7,4,3,0,0,0,0,5,0,0,11,4,1,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,1,3,5,0,0,0,5,4,0,0,0,0,3,0,0,0,0,3,11,8,0,0,0,0,1,0,4,2,0,0,0,3,4,0,0,0,0,0,3,0,10,0,4,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,5,2,7,0,4,0,3,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,3,0,4,6,0,0,0,4,0,3,0,0,0,2,5,0,3,3,0,0,0,0,0,0,0,5,4,0,0,0,4,0,4,0,0,0,0,5,2,0,2,0,0,0,0,4,1,0,0,0,2,0,0,5,0,0,0,6,0,0,12,4,0,3,6,3,3,3,0,4,4,0,0,0,0,0,0,0,0,0,3,3,3,4,0,3,0,0,0,3,0,0,4,0,0,5,0,8,0,0,5,4,0,0,0,0,4,4,7,5,0,4,0,0,0,6,4,0,0,0,0,0,0,6,0,4,0,7,0,0,4,4,0,0,0,3,5,4,2,0,0,0,1,3,4,4,3,0,0,0,0,5,6,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,1,3,2,0,3,0,4,0,0,0,0,7,0,0,4,0,0,3,0,0,4,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,7,0,3,0,0,0,2,4,2,4,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,7,6,0,14,0,1,0,0,0,0,0,0,0,0,4,5,1,0,0,4,7,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,3,3,0,0,0,7,0,6,0,4,0,0,2,0,0,0,4,7,0,5,0,0,0,0,0,0,9,3,0,0,0,0,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,12,0,22,4,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,6,0,0,0,5,0,5,0,4,0,4,0,0,4,5,0,0,0,0,4,3,0,5,4,0,3,0,4,0,0,7,0,8,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,11,0,0,0,0,0,4,0,0,0,4,9,0,3,0,3,7,0,0,0,0,0,2,3,0,0,0,0,6,5,0,0,0,0,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,4,0,11,0,0,0,4,0,0,14,0,0,5,0,5,0,6,0,0,0,3,0,0,4,0,0,0,0,9,5,0,4,5,0,6,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,7,2,0,0,0,5,8,0,4,4,3,0,5,0,0,0,4,0,0,4,3,5,0,0,5,0,0,5,4,3,0,0,4,0,0,0,0,0,4,0,4,0,0,0,7,0,0,4,0,0,6,5,0,0,0,4,0,4,0,4,0,0,0,0,4,2,7,0,3,0,5,4,6,0,4,4,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,0,0,5,4,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,0,0,8,8,0,2,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,3,5,0,0,0,23,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,2,0,2,0
5,0,0,3,0,10,0,3,0,0,3,4,0,0,0,0,2,2,4,5,0,4,2,0,0,0,0,0,0,4,0,4,0,4,0,5,0,0,0,0,0,1,0,4,0,5,4,0,0,0,0,4,5,3,0,3,5,9,1,3,0,2,0,4,3,0,0,0,4,3,0,3,4,0,1,3,0,4,3,5,0,0,5,0,7,5,0,4,3,5,4,2,1,4,5,6,4,5,2,4,4,2,3,5,5,3,2,4,4,2,4,2,3,4,3,1,4,3,1,0,0,3,0,4,4,1,5,4,0,3,4,2,4,2,0,0,50,0,0,3,5,5,6,0,0,3,4,3,0,3,2,3,3,2,3,5,0,0,4,2,3,5,6,4,0,4,1,3,0,0,2,0,0,0,0,5,0,2,3,1,5,0,0,2,1,0,0,2,2,16,5,5,0,12,2,2,6,3,4,5,9,5,3,3,0,4,0,2,1,1,0,3,0,4,0,4,0,4,1,5,0,4,3,4,4,3,3,3,3,4,5,5,4,2,4,7,4,4,3,4,4,1,0,0,4,4,2,2,5,4,3,6,4,2,0,0,4,4,4,5,2,4,4,3,3,4,0,0,5,3,4,1,0,0,3,0,2,4,2,5,3,3,4,3,2,3,2,9,3,0,1,2,3,4,4,4,4,4,4,4,0,2,0,4,0,6,0,2,4,1,0,5,5,2,1,3,15,0,4,3,4,1,4,2,4,3,3,3,4,2,3,2,24,5,100,4,5,5,3,0,1,2,0,0,4,0,0,0,0,0,3,3,2,3,0,4,4,5,5,0,4,5,3,0,3,3,3,2,0,6,0,0,2,4,5,0,3,2,0,4,4,1,0,2,29,4,2,4,7,3,0,5,0,2,4,0,4,2,5,18,5,3,0,4,0,5,0,5,4,4,1,4,5,7,3,0,5,3,0,0,0,4,5,4,4,4,3,1,0,4,4,4,5,4,4,1,0,4,4,3,18,13,5,3,4,2,4,3,4,1,3,4,0,4,5,4,3,0,3,0,4,0,3,4,0,3,5,0,0,0,5,4,4,3,4,0,5,0,3,5,2,4,3,20,4,0,4,4,3,3,4,0,0,4,0,4,2,10,4,2,7,2,1,3,3,6,5,3,0,0,0,2,3,5,0,3,0,3,3,6,3,2,0,3,19,2,4,9,2,0,5,5,6,4,5,5,3,0,3,0,5,6,0,1,0,3,6,2,0,4,9,5,5,4,5,3,3,2,0,4,0,3,4,4,0,10,9,3,4,2,0,2,5,4,2,5,3,7,2,5,0,3,0,4,0,5,4,4,19,0,6,2,4,5,2,2,5,2,0,5,0,0,4,4,2,4,2,4,6,3,0,0,0,5,0,5,0,4,5,3,0,0,1,0,2,0,4,2,2,3,0,0,5,0,0,3,0,7,4,2,2,6,1,0,5,0,0,4,3,3,3,1,4,4,4,3,3,0,4,2,0,7,4,3,3,0,3,0,2,2,4,4,1,4,3,5,3,2,4,3,3,2,3,3,2,4,3,4,0,4,5,3,0,0,3,2,2,0,1,0,0,3,0,5,5,1,3,5,4,0,3,5,4,7,5,0,2,4,4,0,2,4,4,5,3,5,2,3,5,0,0,3,6,5,0,2,2,4,2,2,1,2,4,2,3,1,4,0,100,3,7,3,0,3,3,3,2,0,3,3,3,3,0,2,4,3,0,2,4,3,0,4,0,0,4,1,0,1,3,3,0,4,4,4,0,3,3,0,0,5,5,12,0,3,0,4,3,7,0,3,0,3,5,4,5,9,0,4,10,4,5,9,2,5,3,4,4,4,0,5,0,5,4,0,5,0,0,0,4,3,2,9,5,9,4,4,0,2,3,5,0,3,3,27,6,0,4,4,4,4,1,4,4,4,6,0,2,3,2,0,2,3,0,0,1,5,0,0,3,8,4,2,3,3,0,3,2,3,4,3,2,5,8,6,4,3,3,1,4,5,3,0,4,3,3,4,4,3,3,0,0,3,0,3,3,5,2,4,4,4,3,2,1,0,3,1,4,3,6,0,3,3,0,3,1,3,0,2,4,4,3,2,2,0,5,3,1,3,3,8,4,1,1,0,6,5,2,4,2,5,3,0,2,0,0,2,3,2,5,3,7,2,6,0,0,13,1,1,0,0,2,6,2,4,0,9,3,3,6,5,2,4,2,8,3,3,2,4,3,2,0,3,0,13,2,0,4,3,3,0
